source,title,experience,location,remote_type,salary_usd,skills_standardized
ai_job_market,machine learning engineer,entry,australia,hybrid,124214.0,deep_learning;machine_learning;sql
ai_job_market,machine learning engineer,mid,canada,remote,159121.0,cloud_computing;machine_learning;sql
ai_job_market,business analyst,entry,india,hybrid,66818.0,deep_learning;python;sql
ai_job_market,business analyst,senior,germany,hybrid,147452.0,deep_learning;machine_learning
ai_job_market,machine learning engineer,entry,usa,hybrid,152915.0,cloud_computing;deep_learning;machine_learning;sql
ai_job_market,machine learning engineer,senior,uk,hybrid,152810.0,deep_learning
ai_job_market,machine learning engineer,senior,usa,remote,170058.0,deep_learning;machine_learning;python;sql
ai_job_market,data scientist,entry,uk,onsite,77850.0,cloud_computing;machine_learning;python
ai_job_market,data engineer,mid,australia,onsite,85438.0,deep_learning;python;sql
ai_job_market,data scientist,mid,uk,remote,72766.0,sql
ai_job_market,ai engineer,entry,germany,hybrid,128131.0,deep_learning;python
ai_job_market,data engineer,senior,germany,hybrid,114800.0,deep_learning
ai_job_market,machine learning engineer,mid,singapore,hybrid,146049.0,deep_learning;sql
ai_job_market,data analyst,entry,australia,hybrid,70033.0,cloud_computing;machine_learning;python;sql
ai_job_market,data scientist,senior,india,onsite,96273.0,python;sql
ai_job_market,ai engineer,entry,singapore,onsite,120617.0,cloud_computing;sql
ai_job_market,ai engineer,entry,usa,onsite,106142.0,deep_learning;python;sql
ai_job_market,business analyst,senior,australia,hybrid,146572.0,cloud_computing;machine_learning;sql
ai_job_market,data analyst,mid,uk,remote,100477.0,cloud_computing;machine_learning;python
ai_job_market,ai engineer,senior,canada,onsite,142064.0,unknown
ai_job_market,data analyst,mid,germany,hybrid,123845.0,cloud_computing;deep_learning
ai_job_market,data engineer,senior,germany,hybrid,111379.0,cloud_computing;sql
ai_job_market,data engineer,mid,usa,onsite,85708.0,deep_learning;python
ai_job_market,business analyst,senior,canada,hybrid,136892.0,deep_learning;python;sql
ai_job_market,business analyst,senior,canada,remote,126183.0,cloud_computing;machine_learning;python;sql
ai_job_market,business analyst,mid,usa,remote,101555.0,cloud_computing;deep_learning;sql
ai_job_market,data analyst,mid,uk,hybrid,76530.0,unknown
ai_job_market,ai engineer,senior,uk,hybrid,176395.0,machine_learning;sql
ai_job_market,data analyst,mid,singapore,remote,95052.0,cloud_computing;deep_learning;python
ai_job_market,ai engineer,senior,uk,onsite,150339.0,deep_learning
ai_job_market,machine learning engineer,entry,germany,hybrid,112538.0,cloud_computing;deep_learning;sql
ai_job_market,data engineer,entry,singapore,onsite,93102.0,cloud_computing;deep_learning;machine_learning
ai_job_market,ai engineer,mid,india,remote,147942.0,deep_learning;python;sql
ai_job_market,machine learning engineer,senior,australia,hybrid,162147.0,cloud_computing;deep_learning;sql
ai_job_market,data engineer,senior,singapore,remote,152570.0,deep_learning;machine_learning;sql
ai_job_market,ai engineer,entry,uk,remote,124510.0,deep_learning;machine_learning
ai_job_market,business analyst,mid,uk,remote,90741.0,deep_learning;sql
ai_job_market,business analyst,entry,singapore,onsite,88896.0,cloud_computing;deep_learning;machine_learning;python
ai_job_market,data engineer,mid,india,onsite,118283.0,cloud_computing;deep_learning
ai_job_market,data scientist,mid,australia,onsite,97333.0,cloud_computing;machine_learning;sql
ai_job_market,data scientist,mid,australia,onsite,120680.0,deep_learning;machine_learning;python;sql
ai_job_market,data analyst,entry,usa,hybrid,65808.0,machine_learning
ai_job_market,data engineer,mid,canada,hybrid,90450.0,deep_learning;sql
ai_job_market,data analyst,mid,canada,remote,77092.0,unknown
ai_job_market,data analyst,mid,usa,hybrid,139790.0,cloud_computing;deep_learning;machine_learning;python;sql
ai_job_market,machine learning engineer,entry,canada,hybrid,116848.0,cloud_computing;python;sql
ai_job_market,ai engineer,entry,singapore,hybrid,90028.0,unknown
ai_job_market,data analyst,senior,india,remote,101195.0,python
ai_job_market,data analyst,entry,canada,onsite,93654.0,cloud_computing;deep_learning;machine_learning;python;sql
ai_job_market,ai engineer,entry,germany,onsite,115495.0,cloud_computing;deep_learning
ai_job_market,ai engineer,mid,canada,hybrid,113629.0,sql
ai_job_market,machine learning engineer,mid,germany,hybrid,137120.0,cloud_computing;deep_learning;python;sql
ai_job_market,data scientist,entry,usa,remote,62712.0,machine_learning;python;sql
ai_job_market,machine learning engineer,entry,india,onsite,97567.0,cloud_computing;python;sql
ai_job_market,machine learning engineer,senior,germany,remote,160821.0,cloud_computing;machine_learning;sql
ai_job_market,data scientist,entry,usa,onsite,78023.0,cloud_computing;deep_learning;sql
ai_job_market,data analyst,entry,australia,onsite,80678.0,deep_learning;machine_learning
ai_job_market,data analyst,senior,canada,onsite,127379.0,deep_learning;machine_learning;python
ai_job_market,data scientist,mid,germany,onsite,87399.0,machine_learning
ai_job_market,data scientist,mid,uk,remote,95735.0,cloud_computing;machine_learning;sql
ai_job_market,data scientist,mid,germany,onsite,86979.0,machine_learning;python
ai_job_market,ai engineer,senior,india,onsite,167693.0,deep_learning;machine_learning
ai_job_market,business analyst,entry,australia,hybrid,73485.0,cloud_computing;machine_learning;python;sql
ai_job_market,data analyst,senior,singapore,remote,116859.0,deep_learning;python
ai_job_market,business analyst,mid,germany,remote,103662.0,deep_learning;machine_learning;python
ai_job_market,data analyst,mid,usa,onsite,101749.0,deep_learning;machine_learning;python
ai_job_market,machine learning engineer,senior,australia,remote,156231.0,machine_learning;python;sql
ai_job_market,data engineer,senior,usa,onsite,126731.0,cloud_computing;machine_learning;python;sql
ai_job_market,machine learning engineer,entry,uk,onsite,115521.0,deep_learning;machine_learning;sql
ai_job_market,data engineer,senior,singapore,remote,105653.0,cloud_computing;python
ai_job_market,data analyst,entry,india,remote,78612.0,cloud_computing;deep_learning
ai_job_market,machine learning engineer,senior,canada,hybrid,151772.0,deep_learning;python;sql
ai_job_market,data engineer,mid,uk,remote,102467.0,cloud_computing;machine_learning;python
ai_job_market,business analyst,senior,india,onsite,113465.0,machine_learning;sql
ai_job_market,business analyst,mid,uk,remote,94765.0,machine_learning;python;sql
ai_job_market,data analyst,mid,india,remote,107903.0,deep_learning;machine_learning;python
ai_job_market,business analyst,mid,canada,hybrid,106713.0,deep_learning;machine_learning;python;sql
ai_job_market,ai engineer,mid,uk,hybrid,140751.0,deep_learning;machine_learning
ai_job_market,machine learning engineer,mid,india,hybrid,147619.0,deep_learning;machine_learning;sql
ai_job_market,data analyst,mid,india,remote,90662.0,machine_learning;python
ai_job_market,ai engineer,senior,india,remote,157992.0,deep_learning;sql
ai_job_market,ai engineer,mid,usa,hybrid,120961.0,cloud_computing;python
ai_job_market,data scientist,senior,germany,hybrid,107715.0,cloud_computing;python;sql
ai_job_market,data scientist,senior,canada,remote,128593.0,cloud_computing;machine_learning;python
ai_job_market,data analyst,entry,canada,hybrid,60787.0,cloud_computing
ai_job_market,data scientist,entry,canada,hybrid,86079.0,machine_learning;python;sql
ai_job_market,machine learning engineer,entry,uk,onsite,152394.0,cloud_computing;deep_learning;machine_learning;sql
ai_job_market,data engineer,senior,india,hybrid,104941.0,sql
ai_job_market,ai engineer,mid,india,hybrid,145231.0,deep_learning;machine_learning
ai_job_market,data engineer,mid,canada,hybrid,100023.0,deep_learning;machine_learning;sql
ai_job_market,data engineer,mid,singapore,remote,87291.0,machine_learning
ai_job_market,data scientist,mid,usa,onsite,138035.0,cloud_computing;deep_learning;machine_learning;sql
ai_job_market,data engineer,entry,canada,onsite,87242.0,machine_learning
ai_job_market,ai engineer,senior,australia,onsite,151779.0,machine_learning
ai_job_market,ai engineer,entry,germany,onsite,87220.0,python
ai_job_market,business analyst,mid,usa,onsite,122602.0,cloud_computing;deep_learning;python;sql
ai_job_market,data scientist,entry,singapore,remote,57461.0,cloud_computing;sql
ai_job_market,business analyst,senior,singapore,remote,123965.0,cloud_computing;machine_learning;python
ai_job_market,ai engineer,entry,australia,remote,119829.0,cloud_computing;deep_learning
ai_job_market,data engineer,mid,usa,hybrid,81754.0,cloud_computing;python;sql
ai_job_market,business analyst,senior,germany,remote,103922.0,python;sql
ai_job_market,ai engineer,senior,germany,onsite,142016.0,python;sql
ai_job_market,data engineer,entry,usa,hybrid,79427.0,cloud_computing;deep_learning;sql
ai_job_market,data analyst,mid,canada,remote,96478.0,cloud_computing;deep_learning;python
ai_job_market,data analyst,mid,germany,remote,103909.0,deep_learning;machine_learning;sql
ai_job_market,data scientist,senior,canada,hybrid,139056.0,cloud_computing;deep_learning;machine_learning
ai_job_market,data scientist,senior,germany,onsite,136071.0,cloud_computing;deep_learning;machine_learning;python
ai_job_market,business analyst,senior,australia,hybrid,135200.0,cloud_computing;deep_learning;machine_learning;python
ai_job_market,business analyst,mid,india,hybrid,89619.0,machine_learning
ai_job_market,business analyst,mid,singapore,remote,98743.0,cloud_computing;machine_learning
ai_job_market,business analyst,mid,usa,hybrid,112674.0,cloud_computing;deep_learning;machine_learning
ai_job_market,data engineer,mid,singapore,hybrid,110869.0,cloud_computing;deep_learning;machine_learning;python;sql
ai_job_market,ai engineer,senior,uk,onsite,162302.0,cloud_computing;deep_learning;sql
ai_job_market,data analyst,senior,india,hybrid,111794.0,cloud_computing;python
ai_job_market,machine learning engineer,mid,india,onsite,113851.0,python;sql
ai_job_market,business analyst,senior,australia,remote,114427.0,machine_learning;python;sql
ai_job_market,machine learning engineer,entry,usa,onsite,104431.0,deep_learning
ai_job_market,machine learning engineer,senior,singapore,remote,160422.0,python;sql
ai_job_market,ai engineer,mid,germany,remote,144500.0,cloud_computing;sql
ai_job_market,ai engineer,mid,uk,hybrid,162476.0,cloud_computing;deep_learning
ai_job_market,machine learning engineer,senior,germany,remote,163909.0,python;sql
ai_job_market,business analyst,entry,singapore,remote,92563.0,cloud_computing;deep_learning;machine_learning;python
ai_job_market,ai engineer,senior,uk,remote,147030.0,cloud_computing
ai_job_market,data engineer,senior,germany,remote,118192.0,machine_learning;python;sql
ai_job_market,data scientist,entry,singapore,onsite,79109.0,deep_learning;machine_learning;sql
ai_job_market,data engineer,senior,usa,hybrid,96851.0,unknown
ai_job_market,data engineer,senior,singapore,remote,133432.0,deep_learning;machine_learning
ai_job_market,data scientist,entry,singapore,onsite,77646.0,cloud_computing;deep_learning;python;sql
ai_job_market,business analyst,senior,australia,remote,150273.0,deep_learning;machine_learning
ai_job_market,business analyst,mid,usa,hybrid,95593.0,cloud_computing;machine_learning
ai_job_market,data scientist,mid,india,onsite,71078.0,python
ai_job_market,data analyst,entry,uk,remote,61397.0,deep_learning;sql
ai_job_market,business analyst,senior,germany,onsite,127950.0,cloud_computing;machine_learning;python
ai_job_market,machine learning engineer,entry,uk,hybrid,115659.0,deep_learning;machine_learning;python;sql
ai_job_market,ai engineer,mid,australia,hybrid,170468.0,cloud_computing;deep_learning;machine_learning;python
ai_job_market,data engineer,mid,india,hybrid,137036.0,cloud_computing;deep_learning;machine_learning
ai_job_market,ai engineer,entry,germany,remote,126330.0,cloud_computing;deep_learning;machine_learning
ai_job_market,data engineer,entry,india,onsite,114292.0,cloud_computing;deep_learning;machine_learning;python;sql
ai_job_market,data analyst,entry,singapore,remote,79222.0,cloud_computing;deep_learning;python
ai_job_market,data analyst,entry,canada,onsite,94314.0,cloud_computing;deep_learning;machine_learning;python
ai_job_market,data engineer,mid,uk,hybrid,106970.0,deep_learning;machine_learning;sql
ai_job_market,ai engineer,senior,india,onsite,168707.0,cloud_computing;python;sql
ai_job_market,data analyst,entry,usa,hybrid,81821.0,deep_learning
ai_job_market,data engineer,entry,usa,onsite,75598.0,cloud_computing;machine_learning;sql
ai_job_market,ai engineer,entry,singapore,onsite,116824.0,cloud_computing;machine_learning;python
ai_job_market,data analyst,entry,india,hybrid,106569.0,cloud_computing;deep_learning;machine_learning;sql
ai_job_market,data scientist,mid,usa,hybrid,102523.0,cloud_computing;deep_learning;sql
ai_job_market,machine learning engineer,mid,germany,remote,130370.0,deep_learning;python
ai_job_market,business analyst,entry,uk,hybrid,79389.0,deep_learning;machine_learning
ai_job_market,data scientist,mid,usa,remote,100959.0,deep_learning;machine_learning;python
ai_job_market,data analyst,mid,uk,hybrid,83992.0,cloud_computing
ai_job_market,ai engineer,senior,uk,remote,169611.0,deep_learning;machine_learning;sql
ai_job_market,data analyst,mid,canada,hybrid,99214.0,cloud_computing;deep_learning;sql
ai_job_market,business analyst,senior,singapore,remote,122600.0,cloud_computing;machine_learning;python
ai_job_market,data analyst,senior,canada,hybrid,111280.0,machine_learning;python;sql
